time_s,j0,j1,j2,j3,j4,j5,j6
3.207000,-0.605433,-0.605433,-0.605433,-0.605433,-0.605433,-0.605433,-0.605433
3.208000,-0.607930,-0.607930,-0.607930,-0.607930,-0.607930,-0.607930,-0.607930
3.209000,-0.610422,-0.610422,-0.610422,-0.610422,-0.610422,-0.610422,-0.610422
3.210000,-0.612907,-0.612907,-0.612907,-0.612907,-0.612907,-0.612907,-0.612907
3.211000,-0.615386,-0.615386,-0.615386,-0.615386,-0.615386,-0.615386,-0.615386
3.212000,-0.617860,-0.617860,-0.617860,-0.617860,-0.617860,-0.617860,-0.617860
3.213000,-0.620327,-0.620327,-0.620327,-0.620327,-0.620327,-0.620327,-0.620327
3.214000,-0.622788,-0.622788,-0.622788,-0.622788,-0.622788,-0.622788,-0.622788
3.215000,-0.625243,-0.625243,-0.625243,-0.625243,-0.625243,-0.625243,-0.625243
3.216000,-0.627691,-0.627691,-0.627691,-0.627691,-0.627691,-0.627691,-0.627691
3.217000,-0.630134,-0.630134,-0.630134,-0.630134,-0.630134,-0.630134,-0.630134
3.218000,-0.632570,-0.632570,-0.632570,-0.632570,-0.632570,-0.632570,-0.632570
3.219000,-0.635000,-0.635000,-0.635000,-0.635000,-0.635000,-0.635000,-0.635000
3.220000,-0.637424,-0.637424,-0.637424,-0.637424,-0.637424,-0.637424,-0.637424
3.221000,-0.639841,-0.639841,-0.639841,-0.639841,-0.639841,-0.639841,-0.639841
3.222000,-0.642253,-0.642253,-0.642253,-0.642253,-0.642253,-0.642253,-0.642253
3.223000,-0.644657,-0.644657,-0.644657,-0.644657,-0.644657,-0.644657,-0.644657
3.224000,-0.647056,-0.647056,-0.647056,-0.647056,-0.647056,-0.647056,-0.647056
3.225000,-0.649448,-0.649448,-0.649448,-0.649448,-0.649448,-0.649448,-0.649448
3.226000,-0.651834,-0.651834,-0.651834,-0.651834,-0.651834,-0.651834,-0.651834
3.227000,-0.654213,-0.654213,-0.654213,-0.654213,-0.654213,-0.654213,-0.654213
3.228000,-0.656586,-0.656586,-0.656586,-0.656586,-0.656586,-0.656586,-0.656586
3.229000,-0.658952,-0.658952,-0.658952,-0.658952,-0.658952,-0.658952,-0.658952
3.230000,-0.661312,-0.661312,-0.661312,-0.661312,-0.661312,-0.661312,-0.661312
3.231000,-0.663665,-0.663665,-0.663665,-0.663665,-0.663665,-0.663665,-0.663665
3.232000,-0.666012,-0.666012,-0.666012,-0.666012,-0.666012,-0.666012,-0.666012
3.233000,-0.668352,-0.668352,-0.668352,-0.668352,-0.668352,-0.668352,-0.668352
3.234000,-0.670686,-0.670686,-0.670686,-0.670686,-0.670686,-0.670686,-0.670686
3.235000,-0.673013,-0.673013,-0.673013,-0.673013,-0.673013,-0.673013,-0.673013
3.236000,-0.675333,-0.675333,-0.675333,-0.675333,-0.675333,-0.675333,-0.675333
3.237000,-0.677646,-0.677646,-0.677646,-0.677646,-0.677646,-0.677646,-0.677646
3.238000,-0.679953,-0.679953,-0.679953,-0.679953,-0.679953,-0.679953,-0.679953
3.239000,-0.682254,-0.682254,-0.682254,-0.682254,-0.682254,-0.682254,-0.682254
3.240000,-0.684547,-0.684547,-0.684547,-0.684547,-0.684547,-0.684547,-0.684547
3.241000,-0.686834,-0.686834,-0.686834,-0.686834,-0.686834,-0.686834,-0.686834
3.242000,-0.689114,-0.689114,-0.689114,-0.689114,-0.689114,-0.689114,-0.689114
3.243000,-0.691387,-0.691387,-0.691387,-0.691387,-0.691387,-0.691387,-0.691387
3.244000,-0.693653,-0.693653,-0.693653,-0.693653,-0.693653,-0.693653,-0.693653
3.245000,-0.695913,-0.695913,-0.695913,-0.695913,-0.695913,-0.695913,-0.695913
3.246000,-0.698165,-0.698165,-0.698165,-0.698165,-0.698165,-0.698165,-0.698165
3.247000,-0.700411,-0.700411,-0.700411,-0.700411,-0.700411,-0.700411,-0.700411
3.248000,-0.702650,-0.702650,-0.702650,-0.702650,-0.702650,-0.702650,-0.702650
3.249000,-0.704882,-0.704882,-0.704882,-0.704882,-0.704882,-0.704882,-0.704882
3.250000,-0.707107,-0.707107,-0.707107,-0.707107,-0.707107,-0.707107,-0.707107
3.251000,-0.709325,-0.709325,-0.709325,-0.709325,-0.709325,-0.709325,-0.709325
3.252000,-0.711536,-0.711536,-0.711536,-0.711536,-0.711536,-0.711536,-0.711536
3.253000,-0.713740,-0.713740,-0.713740,-0.713740,-0.713740,-0.713740,-0.713740
3.254000,-0.715936,-0.715936,-0.715936,-0.715936,-0.715936,-0.715936,-0.715936
3.255000,-0.718126,-0.718126,-0.718126,-0.718126,-0.718126,-0.718126,-0.718126
3.256000,-0.720309,-0.720309,-0.720309,-0.720309,-0.720309,-0.720309,-0.720309
3.257000,-0.722485,-0.722485,-0.722485,-0.722485,-0.722485,-0.722485,-0.722485
3.258000,-0.724653,-0.724653,-0.724653,-0.724653,-0.724653,-0.724653,-0.724653
3.259000,-0.726814,-0.726814,-0.726814,-0.726814,-0.726814,-0.726814,-0.726814
3.260000,-0.728969,-0.728969,-0.728969,-0.728969,-0.728969,-0.728969,-0.728969
3.261000,-0.731116,-0.731116,-0.731116,-0.731116,-0.731116,-0.731116,-0.731116
3.262000,-0.733255,-0.733255,-0.733255,-0.733255,-0.733255,-0.733255,-0.733255
3.263000,-0.735388,-0.735388,-0.735388,-0.735388,-0.735388,-0.735388,-0.735388
3.264000,-0.737513,-0.737513,-0.737513,-0.737513,-0.737513,-0.737513,-0.737513
3.265000,-0.739631,-0.739631,-0.739631,-0.739631,-0.739631,-0.739631,-0.739631
3.266000,-0.741742,-0.741742,-0.741742,-0.741742,-0.741742,-0.741742,-0.741742
3.267000,-0.743845,-0.743845,-0.743845,-0.743845,-0.743845,-0.743845,-0.743845
3.268000,-0.745941,-0.745941,-0.745941,-0.745941,-0.745941,-0.745941,-0.745941
3.269000,-0.748030,-0.748030,-0.748030,-0.748030,-0.748030,-0.748030,-0.748030
3.270000,-0.750111,-0.750111,-0.750111,-0.750111,-0.750111,-0.750111,-0.750111
3.271000,-0.752185,-0.752185,-0.752185,-0.752185,-0.752185,-0.752185,-0.752185
3.272000,-0.754251,-0.754251,-0.754251,-0.754251,-0.754251,-0.754251,-0.754251
3.273000,-0.756310,-0.756310,-0.756310,-0.756310,-0.756310,-0.756310,-0.756310
3.274000,-0.758362,-0.758362,-0.758362,-0.758362,-0.758362,-0.758362,-0.758362
3.275000,-0.760406,-0.760406,-0.760406,-0.760406,-0.760406,-0.760406,-0.760406
3.276000,-0.762443,-0.762443,-0.762443,-0.762443,-0.762443,-0.762443,-0.762443
3.277000,-0.764472,-0.764472,-0.764472,-0.764472,-0.764472,-0.764472,-0.764472
3.278000,-0.766493,-0.766493,-0.766493,-0.766493,-0.766493,-0.766493,-0.766493
3.279000,-0.768507,-0.768507,-0.768507,-0.768507,-0.768507,-0.768507,-0.768507
3.280000,-0.770513,-0.770513,-0.770513,-0.770513,-0.770513,-0.770513,-0.770513
3.281000,-0.772512,-0.772512,-0.772512,-0.772512,-0.772512,-0.772512,-0.772512
3.282000,-0.774503,-0.774503,-0.774503,-0.774503,-0.774503,-0.774503,-0.774503
3.283000,-0.776487,-0.776487,-0.776487,-0.776487,-0.776487,-0.776487,-0.776487
3.284000,-0.778462,-0.778462,-0.778462,-0.778462,-0.778462,-0.778462,-0.778462
3.285000,-0.780430,-0.780430,-0.780430,-0.780430,-0.780430,-0.780430,-0.780430
3.286000,-0.782391,-0.782391,-0.782391,-0.782391,-0.782391,-0.782391,-0.782391
3.287000,-0.784343,-0.784343,-0.784343,-0.784343,-0.784343,-0.784343,-0.784343
3.288000,-0.786288,-0.786288,-0.786288,-0.786288,-0.786288,-0.786288,-0.786288
3.289000,-0.788226,-0.788226,-0.788226,-0.788226,-0.788226,-0.788226,-0.788226
3.290000,-0.790155,-0.790155,-0.790155,-0.790155,-0.790155,-0.790155,-0.790155
3.291000,-0.792077,-0.792077,-0.792077,-0.792077,-0.792077,-0.792077,-0.792077
3.292000,-0.793990,-0.793990,-0.793990,-0.793990,-0.793990,-0.793990,-0.793990
3.293000,-0.795896,-0.795896,-0.795896,-0.795896,-0.795896,-0.795896,-0.795896
3.294000,-0.797794,-0.797794,-0.797794,-0.797794,-0.797794,-0.797794,-0.797794
3.295000,-0.799685,-0.799685,-0.799685,-0.799685,-0.799685,-0.799685,-0.799685
3.296000,-0.801567,-0.801567,-0.801567,-0.801567,-0.801567,-0.801567,-0.801567
3.297000,-0.803441,-0.803441,-0.803441,-0.803441,-0.803441,-0.803441,-0.803441
3.298000,-0.805308,-0.805308,-0.805308,-0.805308,-0.805308,-0.805308,-0.805308
3.299000,-0.807166,-0.807166,-0.807166,-0.807166,-0.807166,-0.807166,-0.807166
3.300000,-0.809017,-0.809017,-0.809017,-0.809017,-0.809017,-0.809017,-0.809017
3.301000,-0.810860,-0.810860,-0.810860,-0.810860,-0.810860,-0.810860,-0.810860
3.302000,-0.812694,-0.812694,-0.812694,-0.812694,-0.812694,-0.812694,-0.812694
3.303000,-0.814521,-0.814521,-0.814521,-0.814521,-0.814521,-0.814521,-0.814521
3.304000,-0.816339,-0.816339,-0.816339,-0.816339,-0.816339,-0.816339,-0.816339
3.305000,-0.818150,-0.818150,-0.818150,-0.818150,-0.818150,-0.818150,-0.818150
3.306000,-0.819952,-0.819952,-0.819952,-0.819952,-0.819952,-0.819952,-0.819952
3.307000,-0.821746,-0.821746,-0.821746,-0.821746,-0.821746,-0.821746,-0.821746
3.308000,-0.823533,-0.823533,-0.823533,-0.823533,-0.823533,-0.823533,-0.823533
3.309000,-0.825311,-0.825311,-0.825311,-0.825311,-0.825311,-0.825311,-0.825311
3.310000,-0.827081,-0.827081,-0.827081,-0.827081,-0.827081,-0.827081,-0.827081
3.311000,-0.828842,-0.828842,-0.828842,-0.828842,-0.828842,-0.828842,-0.828842
3.312000,-0.830596,-0.830596,-0.830596,-0.830596,-0.830596,-0.830596,-0.830596
3.313000,-0.832341,-0.832341,-0.832341,-0.832341,-0.832341,-0.832341,-0.832341
3.314000,-0.834078,-0.834078,-0.834078,-0.834078,-0.834078,-0.834078,-0.834078
3.315000,-0.835807,-0.835807,-0.835807,-0.835807,-0.835807,-0.835807,-0.835807
3.316000,-0.837528,-0.837528,-0.837528,-0.837528,-0.837528,-0.837528,-0.837528
3.317000,-0.839240,-0.839240,-0.839240,-0.839240,-0.839240,-0.839240,-0.839240
3.318000,-0.840945,-0.840945,-0.840945,-0.840945,-0.840945,-0.840945,-0.840945
3.319000,-0.842640,-0.842640,-0.842640,-0.842640,-0.842640,-0.842640,-0.842640
3.320000,-0.844328,-0.844328,-0.844328,-0.844328,-0.844328,-0.844328,-0.844328
3.321000,-0.846007,-0.846007,-0.846007,-0.846007,-0.846007,-0.846007,-0.846007
3.322000,-0.847678,-0.847678,-0.847678,-0.847678,-0.847678,-0.847678,-0.847678
3.323000,-0.849340,-0.849340,-0.849340,-0.849340,-0.849340,-0.849340,-0.849340
3.324000,-0.850994,-0.850994,-0.850994,-0.850994,-0.850994,-0.850994,-0.850994
3.325000,-0.852640,-0.852640,-0.852640,-0.852640,-0.852640,-0.852640,-0.852640
3.326000,-0.854277,-0.854277,-0.854277,-0.854277,-0.854277,-0.854277,-0.854277
3.327000,-0.855906,-0.855906,-0.855906,-0.855906,-0.855906,-0.855906,-0.855906
3.328000,-0.857527,-0.857527,-0.857527,-0.857527,-0.857527,-0.857527,-0.857527
3.329000,-0.859139,-0.859139,-0.859139,-0.859139,-0.859139,-0.859139,-0.859139
3.330000,-0.860742,-0.860742,-0.860742,-0.860742,-0.860742,-0.860742,-0.860742
3.331000,-0.862337,-0.862337,-0.862337,-0.862337,-0.862337,-0.862337,-0.862337
3.332000,-0.863923,-0.863923,-0.863923,-0.863923,-0.863923,-0.863923,-0.863923
3.333000,-0.865501,-0.865501,-0.865501,-0.865501,-0.865501,-0.865501,-0.865501
3.334000,-0.867071,-0.867071,-0.867071,-0.867071,-0.867071,-0.867071,-0.867071
3.335000,-0.868632,-0.868632,-0.868632,-0.868632,-0.868632,-0.868632,-0.868632
3.336000,-0.870184,-0.870184,-0.870184,-0.870184,-0.870184,-0.870184,-0.870184
3.337000,-0.871727,-0.871727,-0.871727,-0.871727,-0.871727,-0.871727,-0.871727
3.338000,-0.873262,-0.873262,-0.873262,-0.873262,-0.873262,-0.873262,-0.873262
3.339000,-0.874789,-0.874789,-0.874789,-0.874789,-0.874789,-0.874789,-0.874789
3.340000,-0.876307,-0.876307,-0.876307,-0.876307,-0.876307,-0.876307,-0.876307
3.341000,-0.877816,-0.877816,-0.877816,-0.877816,-0.877816,-0.877816,-0.877816
3.342000,-0.879316,-0.879316,-0.879316,-0.879316,-0.879316,-0.879316,-0.879316
3.343000,-0.880808,-0.880808,-0.880808,-0.880808,-0.880808,-0.880808,-0.880808
3.344000,-0.882291,-0.882291,-0.882291,-0.882291,-0.882291,-0.882291,-0.882291
3.345000,-0.883766,-0.883766,-0.883766,-0.883766,-0.883766,-0.883766,-0.883766
3.346000,-0.885231,-0.885231,-0.885231,-0.885231,-0.885231,-0.885231,-0.885231
3.347000,-0.886688,-0.886688,-0.886688,-0.886688,-0.886688,-0.886688,-0.886688
3.348000,-0.888136,-0.888136,-0.888136,-0.888136,-0.888136,-0.888136,-0.888136
3.349000,-0.889576,-0.889576,-0.889576,-0.889576,-0.889576,-0.889576,-0.889576
3.350000,-0.891007,-0.891007,-0.891007,-0.891007,-0.891007,-0.891007,-0.891007
3.351000,-0.892428,-0.892428,-0.892428,-0.892428,-0.892428,-0.892428,-0.892428
3.352000,-0.893841,-0.893841,-0.893841,-0.893841,-0.893841,-0.893841,-0.893841
3.353000,-0.895246,-0.895246,-0.895246,-0.895246,-0.895246,-0.895246,-0.895246
3.354000,-0.896641,-0.896641,-0.896641,-0.896641,-0.896641,-0.896641,-0.896641
3.355000,-0.898028,-0.898028,-0.898028,-0.898028,-0.898028,-0.898028,-0.898028
3.356000,-0.899405,-0.899405,-0.899405,-0.899405,-0.899405,-0.899405,-0.899405
3.357000,-0.900774,-0.900774,-0.900774,-0.900774,-0.900774,-0.900774,-0.900774
3.358000,-0.902134,-0.902134,-0.902134,-0.902134,-0.902134,-0.902134,-0.902134
3.359000,-0.903485,-0.903485,-0.903485,-0.903485,-0.903485,-0.903485,-0.903485
3.360000,-0.904827,-0.904827,-0.904827,-0.904827,-0.904827,-0.904827,-0.904827
3.361000,-0.906160,-0.906160,-0.906160,-0.906160,-0.906160,-0.906160,-0.906160
3.362000,-0.907484,-0.907484,-0.907484,-0.907484,-0.907484,-0.907484,-0.907484
3.363000,-0.908800,-0.908800,-0.908800,-0.908800,-0.908800,-0.908800,-0.908800
3.364000,-0.910106,-0.910106,-0.910106,-0.910106,-0.910106,-0.910106,-0.910106
3.365000,-0.911403,-0.911403,-0.911403,-0.911403,-0.911403,-0.911403,-0.911403
3.366000,-0.912692,-0.912692,-0.912692,-0.912692,-0.912692,-0.912692,-0.912692
3.367000,-0.913971,-0.913971,-0.913971,-0.913971,-0.913971,-0.913971,-0.913971
3.368000,-0.915241,-0.915241,-0.915241,-0.915241,-0.915241,-0.915241,-0.915241
3.369000,-0.916502,-0.916502,-0.916502,-0.916502,-0.916502,-0.916502,-0.916502
3.370000,-0.917755,-0.917755,-0.917755,-0.917755,-0.917755,-0.917755,-0.917755
3.371000,-0.918998,-0.918998,-0.918998,-0.918998,-0.918998,-0.918998,-0.918998
3.372000,-0.920232,-0.920232,-0.920232,-0.920232,-0.920232,-0.920232,-0.920232
3.373000,-0.921457,-0.921457,-0.921457,-0.921457,-0.921457,-0.921457,-0.921457
3.374000,-0.922673,-0.922673,-0.922673,-0.922673,-0.922673,-0.922673,-0.922673
3.375000,-0.923880,-0.923880,-0.923880,-0.923880,-0.923880,-0.923880,-0.923880
3.376000,-0.925077,-0.925077,-0.925077,-0.925077,-0.925077,-0.925077,-0.925077
3.377000,-0.926266,-0.926266,-0.926266,-0.926266,-0.926266,-0.926266,-0.926266
3.378000,-0.927445,-0.927445,-0.927445,-0.927445,-0.927445,-0.927445,-0.927445
3.379000,-0.928615,-0.928615,-0.928615,-0.928615,-0.928615,-0.928615,-0.928615
3.380000,-0.929776,-0.929776,-0.929776,-0.929776,-0.929776,-0.929776,-0.929776
3.381000,-0.930928,-0.930928,-0.930928,-0.930928,-0.930928,-0.930928,-0.930928
3.382000,-0.932071,-0.932071,-0.932071,-0.932071,-0.932071,-0.932071,-0.932071
3.383000,-0.933205,-0.933205,-0.933205,-0.933205,-0.933205,-0.933205,-0.933205
3.384000,-0.934329,-0.934329,-0.934329,-0.934329,-0.934329,-0.934329,-0.934329
3.385000,-0.935444,-0.935444,-0.935444,-0.935444,-0.935444,-0.935444,-0.935444
3.386000,-0.936550,-0.936550,-0.936550,-0.936550,-0.936550,-0.936550,-0.936550
3.387000,-0.937646,-0.937646,-0.937646,-0.937646,-0.937646,-0.937646,-0.937646
3.388000,-0.938734,-0.938734,-0.938734,-0.938734,-0.938734,-0.938734,-0.938734
3.389000,-0.939812,-0.939812,-0.939812,-0.939812,-0.939812,-0.939812,-0.939812
3.390000,-0.940881,-0.940881,-0.940881,-0.940881,-0.940881,-0.940881,-0.940881
3.391000,-0.941940,-0.941940,-0.941940,-0.941940,-0.941940,-0.941940,-0.941940
3.392000,-0.942991,-0.942991,-0.942991,-0.942991,-0.942991,-0.942991,-0.942991
3.393000,-0.944031,-0.944031,-0.944031,-0.944031,-0.944031,-0.944031,-0.944031
3.394000,-0.945063,-0.945063,-0.945063,-0.945063,-0.945063,-0.945063,-0.945063
3.395000,-0.946085,-0.946085,-0.946085,-0.946085,-0.946085,-0.946085,-0.946085
3.396000,-0.947098,-0.947098,-0.947098,-0.947098,-0.947098,-0.947098,-0.947098
3.397000,-0.948102,-0.948102,-0.948102,-0.948102,-0.948102,-0.948102,-0.948102
3.398000,-0.949096,-0.949096,-0.949096,-0.949096,-0.949096,-0.949096,-0.949096
3.399000,-0.950081,-0.950081,-0.950081,-0.950081,-0.950081,-0.950081,-0.950081
3.400000,-0.951057,-0.951057,-0.951057,-0.951057,-0.951057,-0.951057,-0.951057
3.401000,-0.952023,-0.952023,-0.952023,-0.952023,-0.952023,-0.952023,-0.952023
3.402000,-0.952979,-0.952979,-0.952979,-0.952979,-0.952979,-0.952979,-0.952979
3.403000,-0.953927,-0.953927,-0.953927,-0.953927,-0.953927,-0.953927,-0.953927
3.404000,-0.954865,-0.954865,-0.954865,-0.954865,-0.954865,-0.954865,-0.954865
3.405000,-0.955793,-0.955793,-0.955793,-0.955793,-0.955793,-0.955793,-0.955793
3.406000,-0.956712,-0.956712,-0.956712,-0.956712,-0.956712,-0.956712,-0.956712
3.407000,-0.957622,-0.957622,-0.957622,-0.957622,-0.957622,-0.957622,-0.957622
3.408000,-0.958522,-0.958522,-0.958522,-0.958522,-0.958522,-0.958522,-0.958522
3.409000,-0.959412,-0.959412,-0.959412,-0.959412,-0.959412,-0.959412,-0.959412
3.410000,-0.960294,-0.960294,-0.960294,-0.960294,-0.960294,-0.960294,-0.960294
3.411000,-0.961165,-0.961165,-0.961165,-0.961165,-0.961165,-0.961165,-0.961165
3.412000,-0.962028,-0.962028,-0.962028,-0.962028,-0.962028,-0.962028,-0.962028
3.413000,-0.962880,-0.962880,-0.962880,-0.962880,-0.962880,-0.962880,-0.962880
3.414000,-0.963724,-0.963724,-0.963724,-0.963724,-0.963724,-0.963724,-0.963724
3.415000,-0.964557,-0.964557,-0.964557,-0.964557,-0.964557,-0.964557,-0.964557
3.416000,-0.965382,-0.965382,-0.965382,-0.965382,-0.965382,-0.965382,-0.965382
3.417000,-0.966196,-0.966196,-0.966196,-0.966196,-0.966196,-0.966196,-0.966196
3.418000,-0.967001,-0.967001,-0.967001,-0.967001,-0.967001,-0.967001,-0.967001
3.419000,-0.967797,-0.967797,-0.967797,-0.967797,-0.967797,-0.967797,-0.967797
3.420000,-0.968583,-0.968583,-0.968583,-0.968583,-0.968583,-0.968583,-0.968583
3.421000,-0.969360,-0.969360,-0.969360,-0.969360,-0.969360,-0.969360,-0.969360
3.422000,-0.970127,-0.970127,-0.970127,-0.970127,-0.970127,-0.970127,-0.970127
3.423000,-0.970884,-0.970884,-0.970884,-0.970884,-0.970884,-0.970884,-0.970884
3.424000,-0.971632,-0.971632,-0.971632,-0.971632,-0.971632,-0.971632,-0.971632
3.425000,-0.972370,-0.972370,-0.972370,-0.972370,-0.972370,-0.972370,-0.972370
3.426000,-0.973099,-0.973099,-0.973099,-0.973099,-0.973099,-0.973099,-0.973099
3.427000,-0.973817,-0.973817,-0.973817,-0.973817,-0.973817,-0.973817,-0.973817
3.428000,-0.974527,-0.974527,-0.974527,-0.974527,-0.974527,-0.974527,-0.974527
3.429000,-0.975227,-0.975227,-0.975227,-0.975227,-0.975227,-0.975227,-0.975227
3.430000,-0.975917,-0.975917,-0.975917,-0.975917,-0.975917,-0.975917,-0.975917
3.431000,-0.976597,-0.976597,-0.976597,-0.976597,-0.976597,-0.976597,-0.976597
3.432000,-0.977268,-0.977268,-0.977268,-0.977268,-0.977268,-0.977268,-0.977268
3.433000,-0.977929,-0.977929,-0.977929,-0.977929,-0.977929,-0.977929,-0.977929
3.434000,-0.978581,-0.978581,-0.978581,-0.978581,-0.978581,-0.978581,-0.978581
3.435000,-0.979223,-0.979223,-0.979223,-0.979223,-0.979223,-0.979223,-0.979223
3.436000,-0.979855,-0.979855,-0.979855,-0.979855,-0.979855,-0.979855,-0.979855
3.437000,-0.980478,-0.980478,-0.980478,-0.980478,-0.980478,-0.980478,-0.980478
3.438000,-0.981091,-0.981091,-0.981091,-0.981091,-0.981091,-0.981091,-0.981091
3.439000,-0.981694,-0.981694,-0.981694,-0.981694,-0.981694,-0.981694,-0.981694
3.440000,-0.982287,-0.982287,-0.982287,-0.982287,-0.982287,-0.982287,-0.982287
3.441000,-0.982871,-0.982871,-0.982871,-0.982871,-0.982871,-0.982871,-0.982871
3.442000,-0.983445,-0.983445,-0.983445,-0.983445,-0.983445,-0.983445,-0.983445
3.443000,-0.984010,-0.984010,-0.984010,-0.984010,-0.984010,-0.984010,-0.984010
3.444000,-0.984564,-0.984564,-0.984564,-0.984564,-0.984564,-0.984564,-0.984564
3.445000,-0.985109,-0.985109,-0.985109,-0.985109,-0.985109,-0.985109,-0.985109
3.446000,-0.985645,-0.985645,-0.985645,-0.985645,-0.985645,-0.985645,-0.985645
3.447000,-0.986170,-0.986170,-0.986170,-0.986170,-0.986170,-0.986170,-0.986170
3.448000,-0.986686,-0.986686,-0.986686,-0.986686,-0.986686,-0.986686,-0.986686
3.449000,-0.987192,-0.987192,-0.987192,-0.987192,-0.987192,-0.987192,-0.987192
3.450000,-0.987688,-0.987688,-0.987688,-0.987688,-0.987688,-0.987688,-0.987688
3.451000,-0.988175,-0.988175,-0.988175,-0.988175,-0.988175,-0.988175,-0.988175
3.452000,-0.988652,-0.988652,-0.988652,-0.988652,-0.988652,-0.988652,-0.988652
3.453000,-0.989119,-0.989119,-0.989119,-0.989119,-0.989119,-0.989119,-0.989119
3.454000,-0.989576,-0.989576,-0.989576,-0.989576,-0.989576,-0.989576,-0.989576
3.455000,-0.990024,-0.990024,-0.990024,-0.990024,-0.990024,-0.990024,-0.990024
3.456000,-0.990461,-0.990461,-0.990461,-0.990461,-0.990461,-0.990461,-0.990461
3.457000,-0.990889,-0.990889,-0.990889,-0.990889,-0.990889,-0.990889,-0.990889
3.458000,-0.991308,-0.991308,-0.991308,-0.991308,-0.991308,-0.991308,-0.991308
3.459000,-0.991716,-0.991716,-0.991716,-0.991716,-0.991716,-0.991716,-0.991716
3.460000,-0.992115,-0.992115,-0.992115,-0.992115,-0.992115,-0.992115,-0.992115
3.461000,-0.992504,-0.992504,-0.992504,-0.992504,-0.992504,-0.992504,-0.992504
3.462000,-0.992883,-0.992883,-0.992883,-0.992883,-0.992883,-0.992883,-0.992883
3.463000,-0.993252,-0.993252,-0.993252,-0.993252,-0.993252,-0.993252,-0.993252
3.464000,-0.993611,-0.993611,-0.993611,-0.993611,-0.993611,-0.993611,-0.993611
3.465000,-0.993961,-0.993961,-0.993961,-0.993961,-0.993961,-0.993961,-0.993961
3.466000,-0.994301,-0.994301,-0.994301,-0.994301,-0.994301,-0.994301,-0.994301
3.467000,-0.994631,-0.994631,-0.994631,-0.994631,-0.994631,-0.994631,-0.994631
3.468000,-0.994951,-0.994951,-0.994951,-0.994951,-0.994951,-0.994951,-0.994951
3.469000,-0.995261,-0.995261,-0.995261,-0.995261,-0.995261,-0.995261,-0.995261
3.470000,-0.995562,-0.995562,-0.995562,-0.995562,-0.995562,-0.995562,-0.995562
3.471000,-0.995853,-0.995853,-0.995853,-0.995853,-0.995853,-0.995853,-0.995853
3.472000,-0.996134,-0.996134,-0.996134,-0.996134,-0.996134,-0.996134,-0.996134
3.473000,-0.996405,-0.996405,-0.996405,-0.996405,-0.996405,-0.996405,-0.996405
